"hl.prior" "log.hl.prior"
"1" 4.14976627177438 1.42305201260221
"2" 1.14740753655029 0.137505081536285
"3" 1.34950187335337 0.29973554165826
"4" 1.72644305743411 0.546063255800451
"5" 2.12181707723045 0.752272833474425
"6" 1.14170198468592 0.132520118058906
"7" 2.58771207833372 0.950774117873786
"8" 2.42229049595784 0.884713578466208
"9" 1.6200042983571 0.482428802547627
"10" 2.53757546921023 0.931209085486317
"11" 1.22290687225189 0.201230706832603
"12" 2.36911290511542 0.862515583439633
"13" 1.6151256826982 0.479412775750788
"14" 1.60977794643587 0.476096248015926
"15" 6.01085103154435 1.79356634110883
"16" 7.16178505035543 1.96875925860916
"17" 1.19695449591566 0.179780410745191
"18" 2.39205775927387 0.872153982650479
"19" 2.40973162225528 0.879515381241521
"20" 2.94975747022049 1.08172295348744
"21" 1.75477278076265 0.562339378884998
"22" 1.57322189166432 0.453125676851394
"23" 2.85670621890653 1.04966928943728
"24" 12.2300455178118 2.50389567150832
"25" 3.04070508984127 1.11208942597259
"26" 13.0337665502585 2.56754341692107
"27" 2.87573189966945 1.05630721564897
"28" 1.35757275838272 0.305698368725001
"29" 1.27611579002191 0.243820925336841
"30" 1.33424517658749 0.288365721151364
"31" 2.00439362831328 0.695341585248487
"32" 9.00740071770002 2.19804654139785
"33" 21.9065625204443 3.0867862504016
"34" 2.08001527486155 0.732375237369701
"35" 9.60124505459273 2.2618927832511
"36" 5.57117544003032 1.71760606220147
"37" 2.88269353652354 1.05872511280605
"38" 1.27562953748009 0.243439811639902
"39" 2.94649348218815 1.08061581324117
"40" 15.1899395057784 2.72063333409669
"41" 4.59134673770596 1.52417338794468
"42" 3.8809183415686 1.35607181160076
"43" 1.664674911438 0.509629855983372
"44" 1.42013630876211 0.35075285909222
"45" 3.67900003275912 1.30264098502699
"46" 2.35459169331133 0.856367333800188
"47" 3.75964252165029 1.3243238788528
"48" 3.3654674296558 1.21356686270847
"49" 1.63230201991554 0.489991300642958
"50" 1.94022580193168 0.662804359050416
"51" 2.03730350826726 0.711627123822231
"52" 1.23979401703268 0.214945250522043
"53" 5.46182570404867 1.69778311189583
"54" 12.3035185922997 2.50988528588436
"55" 4.84768963756974 1.57850222806462
"56" 1.49222473341812 0.400268116054029
"57" 1.97115520805616 0.678619770913095
"58" 1.77996068255424 0.576591275607365
"59" 1.17405950022421 0.160467401743622
"60" 11.887181590983 2.47546064231682
"61" 2.28265249940762 0.825338143700969
"62" 9.19733110560935 2.21891334475228
"63" 20.4217793343138 3.01660194578233
"64" 1.20589521724261 0.187222209988529
"65" 10.2236262529941 2.32470134111744
"66" 3.27372812783285 1.18592943574312
"67" 17.6504735925581 2.87076261545888
"68" 4.82012822627551 1.57280053067038
"69" 3.63531774033383 1.2906965185364
"70" 1.62522456602275 0.485646000709261
"71" 8.82916355201713 2.17806028215801
"72" 1.36862497004536 0.313806564324783
"73" 12.6153604628212 2.53491515582836
"74" 6.06954248416515 1.80328322894654
"75" 3.73187226608444 1.31691005573387
"76" 12.9427348770322 2.56053461736209
"77" 3.09474339403186 1.12970499285504
"78" 1.59728867409161 0.468307613130406
"79" 2.57557599055453 0.94607319475404
"80" 1.28720604515767 0.252474013047402
"81" 5.3986614587021 1.68615104482527
"82" 2.06788595882268 0.726526809488606
"83" 2.31940673544588 0.841311435496706
"84" 1.73428049178808 0.550592625246675
"85" 2.47836210412572 0.907597900104286
"86" 1.69229985510702 0.526088464812931
"87" 1.77186408604939 0.572032148366165
"88" 24.1020958498308 3.18229880143866
"89" 1.73614122265421 0.551664962384658
"90" 3.66401409602452 1.29855929397275
"91" 1.17742595207345 0.163330659218475
"92" 1.98418034507012 0.685205904464475
"93" 6.73144185579981 1.90678936377076
"94" 13.2581634578035 2.58461347273728
"95" 2.51646055228935 0.922853371486279
"96" 6.72320023281892 1.90556426629773
"97" 1.4332628823051 0.359953580943252
"98" 2.44612350855588 0.894504530084996
"99" 4.79619623808206 1.56782315335948
"100" 2.59609133274442 0.954006980327906
"101" 1.78165756575114 0.577544147704817
"102" 2.64517335044314 0.972736602082582
"103" 1.14720059203118 0.137324706929315
"104" 1.74726722134748 0.558052979584925
"105" 1.8480989042819 0.61415749142043
"106" 1.5250121223132 0.42200235908562
"107" 1.14015628514399 0.131165345241692
"108" 19.8612669391643 2.98877145009511
"109" 8.16244888250963 2.09954423210326
"110" 1.93504636310327 0.66013128645479
"111" 1.6365812122399 0.492609439294485
"112" 1.35347257718678 0.302673569199645
"113" 1.4261885320623 0.355005523675448
"114" 2.24923478508781 0.810590062854204
"115" 1.26597606010056 0.235843413670017
"116" 12.1842222579403 2.50014185721409
"117" 1.49180116203543 0.39998422348716
"118" 2.46083076454901 0.900499002099631
"119" 1.47589157000055 0.38926226142056
"120" 9.51160556685911 2.25251269162996
"121" 14.7530378456549 2.6914490172175
"122" 2.81303059760032 1.03426240666162
"123" 2.27604777873714 0.822440508459012
"124" 3.06048877784296 1.11857463452983
"125" 4.2933110657051 1.45705824543528
"126" 1.38002968559207 0.322105010236353
"127" 12.0506931700375 2.48912218276664
"128" 1.25146686500386 0.224316355313745
"129" 4.62269766826198 1.53097844556324
"130" 7.07073938144666 1.95596505456012
"131" 10.9852642812919 2.39655476392605
"132" 1.19165624396472 0.175344141116301
"133" 2.56815548987574 0.943187933011728
"134" 8.75832356647743 2.17000451294423
"135" 1.5330787986021 0.427278000135591
"136" 17.1371908610902 2.84125100598555
"137" 1.481006599999 0.392721991723405
"138" 2.39487444589389 0.87333080606237
"139" 11.0479775126804 2.40224738068497
"140" 1.21494764726922 0.19470098719686
"141" 26.2812001039761 3.26885385863068
"142" 1.53878560550231 0.430993537486713
"143" 1.59311223998429 0.465689486690849
"144" 2.32225437284511 0.842538426304543
"145" 2.060289429675 0.722846472774544
"146" 3.94248096403428 1.37181021144372
"147" 1.28346486179603 0.249563344091067
"148" 3.37285961666227 1.21576093548682
"149" 2.15016785876825 0.765545912937666
"150" 1.42584740766917 0.354766309021797
"151" 1.41267547498776 0.345485406402374
"152" 1.34000679694348 0.292674686295833
"153" 2.43609482519674 0.890396275689676
"154" 1.66885789782901 0.512139498951255
"155" 1.30848531070177 0.268870216866033
"156" 6.48885522865813 1.87008612512018
"157" 1.62796543088981 0.487331033257734
"158" 1.57274278861614 0.452821094250774
"159" 3.15865782263946 1.15014719770032
