"hl.post" "log.hl.post"
"1" 13.0337665502585 2.56754341692107
"2" 12.3035185922997 2.50988528588436
"3" 9.19733110560935 2.21891334475228
"4" 10.2236262529941 2.32470134111744
"5" 19.8612669391643 2.98877145009511
"6" 10.9852642812919 2.39655476392605
"7" 8.75832356647743 2.17000451294423
"8" 26.2812001039761 3.26885385863068
"9" 1.51391079337131 0.414696232124326
"10" 33.50673234379 3.51174638412643
"11" 23.6612230018584 3.16383754790995
"12" 6.53407969776588 1.87703151049749
"13" 29.6317896755018 3.38884776055459
"14" 5.18820171097124 1.64638714599353
"15" 1.35810575990293 0.306090905266771
"16" 1.4575000087026 0.376722645213421
"17" 17.2163577797705 2.84585996558096
"18" 10.0980085176565 2.31233822793573
"19" 2.05504885344212 0.720299620630159
"20" 19.8249839058561 2.98694295571005
"21" 14.0750456746887 2.64440341911382
"22" 17.8303453598958 2.88090180128341
"23" 1.63839833928773 0.49371914224421
"24" 1.3080341556939 0.268525365609897
"25" 26.0232112265848 3.25898887925063
"26" 13.9519606002249 2.63562004321087
"27" 11.9496690216041 2.48070358105705
"28" 32.8489285686817 3.49191912852905
"29" 13.8390321507829 2.6274930164424
"30" 7.89130070802503 2.06576097653364
"31" 30.555047058681 3.41952987847598
"32" 27.5395328472963 3.31562253045861
"33" 15.6832422491839 2.75259276964294
"34" 10.4275335695516 2.34444976641263
"35" 17.4065215184243 2.85684493590999
"36" 6.16750967576475 1.81929513825107
"37" 1.50693836541919 0.410080019948783
"38" 1.38440370671334 0.325269510262711
"39" 14.3379886588846 2.66291256444729
"40" 1.18274839904489 0.167840881941128
"41" 10.7210204066667 2.3722063383017
"42" 24.9919135736947 3.21855231549247
"43" 1.51739045630671 0.416992054398108
"44" 28.906764638466 3.36407563826331
"45" 1.62168323893425 0.483464646198782
"46" 10.0047319981842 2.30305818088874
"47" 15.2664398228933 2.72565694357919
"48" 16.9202210350587 2.8285094176305
"49" 16.5129201519761 2.80414311400474
"50" 1.26726120635225 0.236858041378961
"51" 14.6124081197413 2.68187103899339
