"alpha.prior" "hl.prior" "log.hl.prior"
"1" 0.167032824300142 4.14976627177438 1.42305201260221
"2" 0.604098507705388 1.14740753655029 0.137505081536285
"3" 0.513631877247825 1.34950187335337 0.29973554165826
"4" 0.401488585201368 1.72644305743411 0.546063255800451
"5" 0.326676219169982 2.12181707723045 0.752272833474425
"6" 0.607117435072715 1.14170198468592 0.132520118058906
"7" 0.267861013736225 2.58771207833372 0.950774117873786
"8" 0.286153614406127 2.42229049595784 0.884713578466208
"9" 0.427867494711518 1.6200042983571 0.482428802547627
"10" 0.273153326460739 2.53757546921023 0.931209085486317
"11" 0.56680291548576 1.22290687225189 0.201230706832603
"12" 0.292576676722875 2.36911290511542 0.862515583439633
"13" 0.429159902529681 1.6151256826982 0.479412775750788
"14" 0.430585586101865 1.60977794643587 0.476096248015926
"15" 0.115315980536263 6.01085103154435 1.79356634110883
"16" 0.0967841363132708 7.16178505035543 1.96875925860916
"17" 0.579092340540225 1.19695449591566 0.179780410745191
"18" 0.289770252358102 2.39205775927387 0.872153982650479
"19" 0.287644970152828 2.40973162225528 0.879515381241521
"20" 0.2349844648442 2.94975747022049 1.08172295348744
"21" 0.395006799831197 1.75477278076265 0.562339378884998
"22" 0.440590856402754 1.57322189166432 0.453125676851394
"23" 0.2426385940467 2.85670621890653 1.04966928943728
"24" 0.0566757645791629 12.2300455178118 2.50389567150832
"25" 0.227956069424716 3.04070508984127 1.11208942597259
"26" 0.0531808804375277 13.0337665502585 2.56754341692107
"27" 0.241033310733736 2.87573189966945 1.05630721564897
"28" 0.510578292235103 1.35757275838272 0.305698368725001
"29" 0.543169503880242 1.27611579002191 0.243820925336841
"30" 0.519505105000837 1.33424517658749 0.288365721151364
"31" 0.345813901405802 2.00439362831328 0.695341585248487
"32" 0.0769530747308571 9.00740071770002 2.19804654139785
"33" 0.0316410746739962 21.9065625204443 3.0867862504016
"34" 0.333241389588392 2.08001527486155 0.732375237369701
"35" 0.0721934683073608 9.60124505459273 2.2618927832511
"36" 0.12441668513605 5.57117544003032 1.71760606220147
"37" 0.240451220977123 2.88269353652354 1.05872511280605
"38" 0.54337655266999 1.27562953748009 0.243439811639902
"39" 0.235244769672863 2.94649348218815 1.08061581324117
"40" 0.0456319908513305 15.1899395057784 2.72063333409669
"41" 0.150968162536614 4.59134673770596 1.52417338794468
"42" 0.17860390751736 3.8809183415686 1.35607181160076
"43" 0.416385911625942 1.664674911438 0.509629855983372
"44" 0.488084965001802 1.42013630876211 0.35075285909222
"45" 0.18840640782493 3.67900003275912 1.30264098502699
"46" 0.294381052362057 2.35459169331133 0.856367333800188
"47" 0.184365182745005 3.75964252165029 1.3243238788528
"48" 0.205958665489399 3.3654674296558 1.21356686270847
"49" 0.424643951978819 1.63230201991554 0.489991300642958
"50" 0.357250779713294 1.94022580193168 0.662804359050416
"51" 0.340227746011919 2.03730350826726 0.711627123822231
"52" 0.559082533902627 1.23979401703268 0.214945250522043
"53" 0.126907597956877 5.46182570404867 1.69778311189583
"54" 0.0563373132132917 12.3035185922997 2.50988528588436
"55" 0.142985057291629 4.84768963756974 1.57850222806462
"56" 0.464505891798356 1.49222473341812 0.400268116054029
"57" 0.351645155960847 1.97115520805616 0.678619770913095
"58" 0.389417130026311 1.77996068255424 0.576591275607365
"59" 0.590385053251196 1.17405950022421 0.160467401743622
"60" 0.0583104729455576 11.887181590983 2.47546064231682
"61" 0.30365865182713 2.28265249940762 0.825338143700969
"62" 0.0753639477149194 9.19733110560935 2.21891334475228
"63" 0.0339415664625893 20.4217793343138 3.01660194578233
"64" 0.574798847071382 1.20589521724261 0.187222209988529
"65" 0.0677985641696307 10.2236262529941 2.32470134111744
"66" 0.211730221171053 3.27372812783285 1.18592943574312
"67" 0.0392707412027853 17.6504735925581 2.87076261545888
"68" 0.143802643419621 4.82012822627551 1.57280053067038
"69" 0.190670315518636 3.63531774033383 1.2906965185364
"70" 0.426493172113572 1.62522456602275 0.485646000709261
"71" 0.0785065512124971 8.82916355201713 2.17806028215801
"72" 0.506455161735777 1.36862497004536 0.313806564324783
"73" 0.054944698774381 12.6153604628212 2.53491515582836
"74" 0.1142008944444 6.06954248416515 1.80328322894654
"75" 0.18573711293908 3.73187226608444 1.31691005573387
"76" 0.0535549238353003 12.9427348770322 2.56053461736209
"77" 0.223975655589625 3.09474339403186 1.12970499285504
"78" 0.433952354263166 1.59728867409161 0.468307613130406
"79" 0.269123172098955 2.57557599055453 0.94607319475404
"80" 0.538489687154196 1.28720604515767 0.252474013047402
"81" 0.128392414649869 5.3986614587021 1.68615104482527
"82" 0.335196038061295 2.06788595882268 0.726526809488606
"83" 0.298846756787871 2.31940673544588 0.841311435496706
"84" 0.399674207166625 1.73428049178808 0.550592625246675
"85" 0.279679542955433 2.47836210412572 0.907597900104286
"86" 0.409588867166872 1.69229985510702 0.526088464812931
"87" 0.391196585571871 1.77186408604939 0.572032148366165
"88" 0.0287587927987106 24.1020958498308 3.18229880143866
"89" 0.399245851383141 1.73614122265421 0.551664962384658
"90" 0.189176996156214 3.66401409602452 1.29855929397275
"91" 0.588697046586508 1.17742595207345 0.163330659218475
"92" 0.349336783968319 1.98418034507012 0.685205904464475
"93" 0.102971576581729 6.73144185579981 1.90678936377076
"94" 0.052280784044186 13.2581634578035 2.58461347273728
"95" 0.275445279652548 2.51646055228935 0.922853371486279
"96" 0.103097804104716 6.72320023281892 1.90556426629773
"97" 0.483614826782624 1.4332628823051 0.359953580943252
"98" 0.283365569291781 2.44612350855588 0.894504530084996
"99" 0.144520187697142 4.79619623808206 1.56782315335948
"100" 0.266996454176054 2.59609133274442 0.954006980327906
"101" 0.389046242041308 1.78165756575114 0.577544147704817
"102" 0.262042251576376 2.64517335044314 0.972736602082582
"103" 0.60420748156405 1.14720059203118 0.137324706929315
"104" 0.396703590665081 1.74726722134748 0.558052979584925
"105" 0.375059570109575 1.8480989042819 0.61415749142043
"106" 0.454519128351944 1.5250121223132 0.42200235908562
"107" 0.607940498676818 1.14015628514399 0.131165345241692
"108" 0.0348994443649077 19.8612669391643 2.98877145009511
"109" 0.0849190225307518 8.16244888250963 2.09954423210326
"110" 0.358207014455371 1.93504636310327 0.66013128645479
"111" 0.42353362935853 1.6365812122399 0.492609439294485
