"hl.post" "log.hl.post" "hl.prior" "log.hl.prior"
"1" 13.0337665502585 2.56754341692107 4.14976627177438 1.42305201260221
"2" 12.3035185922997 2.50988528588436 1.14740753655029 0.137505081536285
"3" 9.19733110560935 2.21891334475228 1.34950187335337 0.29973554165826
"4" 10.2236262529941 2.32470134111744 1.72644305743411 0.546063255800451
"5" 19.8612669391643 2.98877145009511 2.12181707723045 0.752272833474425
"6" 10.9852642812919 2.39655476392605 1.14170198468592 0.132520118058906
"7" 8.75832356647743 2.17000451294423 2.58771207833372 0.950774117873786
"8" 26.2812001039761 3.26885385863068 2.42229049595784 0.884713578466208
"9" 1.51391079337131 0.414696232124326 1.6200042983571 0.482428802547627
"10" 33.50673234379 3.51174638412643 2.53757546921023 0.931209085486317
"11" 23.6612230018584 3.16383754790995 1.22290687225189 0.201230706832603
"12" 6.53407969776588 1.87703151049749 2.36911290511542 0.862515583439633
"13" 29.6317896755018 3.38884776055459 1.6151256826982 0.479412775750788
"14" 5.18820171097124 1.64638714599353 1.60977794643587 0.476096248015926
"15" 1.35810575990293 0.306090905266771 6.01085103154435 1.79356634110883
"16" 1.4575000087026 0.376722645213421 7.16178505035543 1.96875925860916
"17" 17.2163577797705 2.84585996558096 1.19695449591566 0.179780410745191
"18" 10.0980085176565 2.31233822793573 2.39205775927387 0.872153982650479
"19" 2.05504885344212 0.720299620630159 2.40973162225528 0.879515381241521
"20" 19.8249839058561 2.98694295571005 2.94975747022049 1.08172295348744
"21" 14.0750456746887 2.64440341911382 1.75477278076265 0.562339378884998
"22" 17.8303453598958 2.88090180128341 1.57322189166432 0.453125676851394
"23" 1.63839833928773 0.49371914224421 2.85670621890653 1.04966928943728
"24" 1.3080341556939 0.268525365609897 12.2300455178118 2.50389567150832
"25" 26.0232112265848 3.25898887925063 3.04070508984127 1.11208942597259
"26" 13.9519606002249 2.63562004321087 13.0337665502585 2.56754341692107
"27" 11.9496690216041 2.48070358105705 2.87573189966945 1.05630721564897
"28" 32.8489285686817 3.49191912852905 1.35757275838272 0.305698368725001
"29" 13.8390321507829 2.6274930164424 1.27611579002191 0.243820925336841
"30" 7.89130070802503 2.06576097653364 1.33424517658749 0.288365721151364
"31" 30.555047058681 3.41952987847598 2.00439362831328 0.695341585248487
"32" 27.5395328472963 3.31562253045861 9.00740071770002 2.19804654139785
"33" 15.6832422491839 2.75259276964294 21.9065625204443 3.0867862504016
"34" 10.4275335695516 2.34444976641263 2.08001527486155 0.732375237369701
"35" 17.4065215184243 2.85684493590999 9.60124505459273 2.2618927832511
"36" 6.16750967576475 1.81929513825107 5.57117544003032 1.71760606220147
"37" 1.50693836541919 0.410080019948783 2.88269353652354 1.05872511280605
"38" 1.38440370671334 0.325269510262711 1.27562953748009 0.243439811639902
"39" 14.3379886588846 2.66291256444729 2.94649348218815 1.08061581324117
"40" 1.18274839904489 0.167840881941128 15.1899395057784 2.72063333409669
"41" 10.7210204066667 2.3722063383017 4.59134673770596 1.52417338794468
"42" 24.9919135736947 3.21855231549247 3.8809183415686 1.35607181160076
"43" 1.51739045630671 0.416992054398108 1.664674911438 0.509629855983372
"44" 28.906764638466 3.36407563826331 1.42013630876211 0.35075285909222
"45" 1.62168323893425 0.483464646198782 3.67900003275912 1.30264098502699
"46" 10.0047319981842 2.30305818088874 2.35459169331133 0.856367333800188
"47" 15.2664398228933 2.72565694357919 3.75964252165029 1.3243238788528
"48" 16.9202210350587 2.8285094176305 3.3654674296558 1.21356686270847
"49" 16.5129201519761 2.80414311400474 1.63230201991554 0.489991300642958
"50" 1.26726120635225 0.236858041378961 1.94022580193168 0.662804359050416
"51" 14.6124081197413 2.68187103899339 2.03730350826726 0.711627123822231
"52" 3.96516970835989 1.37754865577486 1.23979401703268 0.214945250522043
"53" 8.13782082914846 2.09652243276653 5.46182570404867 1.69778311189583
"54" 16.0521963018553 2.7758456814512 12.3035185922997 2.50988528588436
"55" 5.90761765183589 1.77624264555321 4.84768963756974 1.57850222806462
"56" 1.25792759589436 0.229465601688957 1.49222473341812 0.400268116054029
"57" 19.1968128386138 2.95474426726568 1.97115520805616 0.678619770913095
"58" 8.21486348305224 2.10594513334169 1.77996068255424 0.576591275607365
"59" 3.39322966931529 1.22178217266993 1.17405950022421 0.160467401743622
"60" 29.9379621634155 3.39912731266084 11.887181590983 2.47546064231682
"61" 10.8009355005367 2.37963275079891 2.28265249940762 0.825338143700969
"62" 13.2359363038038 2.58293557770296 9.19733110560935 2.21891334475228
"63" 18.2680719888096 2.90515483602057 20.4217793343138 3.01660194578233
"64" 7.3663786480485 1.99692622154129 1.20589521724261 0.187222209988529
"65" 14.8260202248335 2.69638376037993 10.2236262529941 2.32470134111744
"66" 13.9486720006672 2.63538430665105 3.27372812783285 1.18592943574312
"67" 26.2276099561372 3.26681267101343 17.6504735925581 2.87076261545888
"68" 9.44754556025899 2.24575497869709 4.82012822627551 1.57280053067038
"69" 7.90268875130297 2.06720304983384 3.63531774033383 1.2906965185364
"70" 26.5889277813541 3.28049488031079 1.62522456602275 0.485646000709261
"71" 8.37979581443414 2.12582354837782 8.82916355201713 2.17806028215801
"72" 12.477360734434 2.52391586096366 1.36862497004536 0.313806564324783
"73" 17.3740234147634 2.85497618352667 12.6153604628212 2.53491515582836
"74" 11.0379262520667 2.40133718371819 6.06954248416515 1.80328322894654
"75" 1.20091066916874 0.183080159955755 3.73187226608444 1.31691005573387
"76" 19.4684467908076 2.96879504171852 12.9427348770322 2.56053461736209
"77" 8.7038938018399 2.16377048896377 3.09474339403186 1.12970499285504
"78" 9.95959864789062 2.29853677438806 1.59728867409161 0.468307613130406
"79" 19.2472630424536 2.95736887101252 2.57557599055453 0.94607319475404
"80" 7.10821061310502 1.96125054028464 1.28720604515767 0.252474013047402
"81" 13.6173627201824 2.61134564909269 5.3986614587021 1.68615104482527
"82" 30.0861179213474 3.4040638667437 2.06788595882268 0.726526809488606
"83" 1.16896256391342 0.15611665795099 2.31940673544588 0.841311435496706
"84" 18.2584822401489 2.90462975233373 1.73428049178808 0.550592625246675
"85" 10.4040528536636 2.34219542770265 2.47836210412572 0.907597900104286
"86" 1.15087226260727 0.140520144091295 1.69229985510702 0.526088464812931
"87" 13.5281636624881 2.60477370957811 1.77186408604939 0.572032148366165
"88" 4.08479762470617 1.40727218600917 24.1020958498308 3.18229880143866
